"location","time_bin","n_reports","composite_severity","miss_cells","missing_rate","local_uncertainty"
6,"2020-04-10T06:00:00Z",19,5.14736842105263,18,0.947368421052632,0.165146685145634
6,"2020-04-10T07:00:00Z",10,5.84,8,0.8,0.291090438158364
6,"2020-04-10T08:00:00Z",13,6.13846153846154,11,0.846153846153846,0.198683665890283
6,"2020-04-10T09:00:00Z",7,6.02857142857143,7,1,0.277234011614913
6,"2020-04-10T10:00:00Z",13,5.63076923076923,10,0.769230769230769,0.18882963134719
6,"2020-04-10T11:00:00Z",9,5.2,6,0.666666666666667,0.228584512355818
6,"2020-04-10T12:00:00Z",8,5.675,6,0.75,0.225818082278358
6,"2020-04-10T13:00:00Z",11,5.36363636363636,9,0.818181818181818,0.225018950895054
6,"2020-04-10T14:00:00Z",12,4.68333333333333,9,0.75,0.230909713146594
6,"2020-04-10T15:00:00Z",14,5.4,13,0.928571428571429,0.18645365230561
6,"2020-04-10T16:00:00Z",14,5.87142857142857,13,0.928571428571429,0.254665642393549
6,"2020-04-10T17:00:00Z",5,4.56,5,1,0.284142735871851
6,"2020-04-10T18:00:00Z",13,5.73846153846154,11,0.846153846153846,0.218199311155783
6,"2020-04-10T19:00:00Z",10,5.48,8,0.8,0.274661577534003
6,"2020-04-10T20:00:00Z",11,4.07272727272727,9,0.818181818181818,0.214609609023682
6,"2020-04-10T21:00:00Z",10,5.62,8,0.8,0.263964765862805
6,"2020-04-10T22:00:00Z",11,5.81818181818182,9,0.818181818181818,0.210727134777131
6,"2020-04-10T23:00:00Z",9,5.22222222222222,7,0.777777777777778,0.266173822439285
6,"2020-04-11T00:00:00Z",1,8.4,1,1,NA
7,"2020-04-06T00:00:00Z",0,NA,0,NA,1
7,"2020-04-06T01:00:00Z",0,NA,0,NA,1
7,"2020-04-06T02:00:00Z",0,NA,0,NA,1
7,"2020-04-06T03:00:00Z",0,NA,0,NA,1
7,"2020-04-06T04:00:00Z",0,NA,0,NA,1
7,"2020-04-06T05:00:00Z",1,2,1,1,NA
7,"2020-04-06T06:00:00Z",0,NA,0,NA,1
7,"2020-04-06T07:00:00Z",1,6.5,1,1,NA
7,"2020-04-06T08:00:00Z",0,NA,0,NA,1
7,"2020-04-06T09:00:00Z",1,6.5,1,1,NA
7,"2020-04-06T10:00:00Z",0,NA,0,NA,1
7,"2020-04-06T11:00:00Z",0,NA,0,NA,1
7,"2020-04-06T12:00:00Z",0,NA,0,NA,1
7,"2020-04-06T13:00:00Z",1,6,1,1,NA
7,"2020-04-06T14:00:00Z",1,5,0,0,NA
7,"2020-04-06T15:00:00Z",0,NA,0,NA,1
7,"2020-04-06T16:00:00Z",1,3,1,1,NA
7,"2020-04-06T17:00:00Z",0,NA,0,NA,1
7,"2020-04-06T18:00:00Z",0,NA,0,NA,1
7,"2020-04-06T19:00:00Z",0,NA,0,NA,1
7,"2020-04-06T20:00:00Z",0,NA,0,NA,1
7,"2020-04-06T21:00:00Z",0,NA,0,NA,1
7,"2020-04-06T22:00:00Z",0,NA,0,NA,1
7,"2020-04-06T23:00:00Z",0,NA,0,NA,1
7,"2020-04-07T00:00:00Z",0,NA,0,NA,1
7,"2020-04-07T01:00:00Z",0,NA,0,NA,1
7,"2020-04-07T02:00:00Z",0,NA,0,NA,1
7,"2020-04-07T03:00:00Z",0,NA,0,NA,1
7,"2020-04-07T04:00:00Z",0,NA,0,NA,1
7,"2020-04-07T05:00:00Z",0,NA,0,NA,1
7,"2020-04-07T06:00:00Z",0,NA,0,NA,1
7,"2020-04-07T07:00:00Z",0,NA,0,NA,1
7,"2020-04-07T08:00:00Z",0,NA,0,NA,1
7,"2020-04-07T09:00:00Z",0,NA,0,NA,1
7,"2020-04-07T10:00:00Z",1,4,1,1,NA
7,"2020-04-07T11:00:00Z",0,NA,0,NA,1
7,"2020-04-07T12:00:00Z",0,NA,0,NA,1
7,"2020-04-07T13:00:00Z",0,NA,0,NA,1
7,"2020-04-07T14:00:00Z",0,NA,0,NA,1
7,"2020-04-07T15:00:00Z",0,NA,0,NA,1
7,"2020-04-07T16:00:00Z",0,NA,0,NA,1
7,"2020-04-07T17:00:00Z",0,NA,0,NA,1
7,"2020-04-07T18:00:00Z",0,NA,0,NA,1
7,"2020-04-07T19:00:00Z",0,NA,0,NA,1
7,"2020-04-07T20:00:00Z",0,NA,0,NA,1
7,"2020-04-07T21:00:00Z",0,NA,0,NA,1
7,"2020-04-07T22:00:00Z",0,NA,0,NA,1
7,"2020-04-07T23:00:00Z",0,NA,0,NA,1
7,"2020-04-08T00:00:00Z",0,NA,0,NA,1
7,"2020-04-08T01:00:00Z",0,NA,0,NA,1
7,"2020-04-08T02:00:00Z",0,NA,0,NA,1
7,"2020-04-08T03:00:00Z",0,NA,0,NA,1
7,"2020-04-08T04:00:00Z",0,NA,0,NA,1
7,"2020-04-08T05:00:00Z",0,NA,0,NA,1
7,"2020-04-08T06:00:00Z",0,NA,0,NA,1
7,"2020-04-08T07:00:00Z",0,NA,0,NA,1
7,"2020-04-08T08:00:00Z",14,7.10714285714286,0,0,0.139868807650153
7,"2020-04-08T09:00:00Z",61,7.03825136612022,0,0,0.0700032678196432
7,"2020-04-08T10:00:00Z",34,6.89705882352941,0,0,0.0734148840249025
7,"2020-04-08T11:00:00Z",24,7,0,0,0.105935125358382
7,"2020-04-08T12:00:00Z",6,6.08333333333333,1,0.166666666666667,0.372619735754424
7,"2020-04-08T13:00:00Z",2,7,0,0,0.5
7,"2020-04-08T14:00:00Z",0,NA,0,NA,1
7,"2020-04-08T15:00:00Z",2,7.25,0,0,0.535355339059327
7,"2020-04-08T16:00:00Z",2,7,0,0,0.5
7,"2020-04-08T17:00:00Z",1,10,0,0,NA
7,"2020-04-08T18:00:00Z",0,NA,0,NA,1
7,"2020-04-08T19:00:00Z",0,NA,0,NA,1
7,"2020-04-08T20:00:00Z",0,NA,0,NA,1
7,"2020-04-08T21:00:00Z",0,NA,0,NA,1
7,"2020-04-08T22:00:00Z",0,NA,0,NA,1
7,"2020-04-08T23:00:00Z",0,NA,0,NA,1
7,"2020-04-09T00:00:00Z",0,NA,0,NA,1
7,"2020-04-09T01:00:00Z",0,NA,0,NA,1
7,"2020-04-09T02:00:00Z",0,NA,0,NA,1
7,"2020-04-09T03:00:00Z",0,NA,0,NA,1
7,"2020-04-09T04:00:00Z",0,NA,0,NA,1
7,"2020-04-09T05:00:00Z",0,NA,0,NA,1
7,"2020-04-09T06:00:00Z",0,NA,0,NA,1
7,"2020-04-09T07:00:00Z",0,NA,0,NA,1
7,"2020-04-09T08:00:00Z",0,NA,0,NA,1
7,"2020-04-09T09:00:00Z",0,NA,0,NA,1
7,"2020-04-09T10:00:00Z",0,NA,0,NA,1
7,"2020-04-09T11:00:00Z",0,NA,0,NA,1
7,"2020-04-09T12:00:00Z",0,NA,0,NA,1
7,"2020-04-09T13:00:00Z",0,NA,0,NA,1
7,"2020-04-09T14:00:00Z",0,NA,0,NA,1
7,"2020-04-09T15:00:00Z",3,7,0,0,0.383333333333333
7,"2020-04-09T16:00:00Z",6,7,0,0,0.19828944326835
7,"2020-04-09T17:00:00Z",6,7.08333333333333,0,0,0.18707908118986
7,"2020-04-09T18:00:00Z",2,7.5,0,0,0.5
7,"2020-04-09T19:00:00Z",0,NA,0,NA,1
7,"2020-04-09T20:00:00Z",0,NA,0,NA,1
7,"2020-04-09T21:00:00Z",0,NA,0,NA,1
7,"2020-04-09T22:00:00Z",0,NA,0,NA,1
7,"2020-04-09T23:00:00Z",1,5,1,1,NA
7,"2020-04-10T00:00:00Z",0,NA,0,NA,1
7,"2020-04-10T01:00:00Z",0,NA,0,NA,1
7,"2020-04-10T02:00:00Z",0,NA,0,NA,1
7,"2020-04-10T03:00:00Z",0,NA,0,NA,1
7,"2020-04-10T04:00:00Z",0,NA,0,NA,1
7,"2020-04-10T05:00:00Z",0,NA,0,NA,1
7,"2020-04-10T06:00:00Z",0,NA,0,NA,1
7,"2020-04-10T07:00:00Z",0,NA,0,NA,1
7,"2020-04-10T08:00:00Z",0,NA,0,NA,1
7,"2020-04-10T09:00:00Z",0,NA,0,NA,1
7,"2020-04-10T10:00:00Z",0,NA,0,NA,1
7,"2020-04-10T11:00:00Z",0,NA,0,NA,1
7,"2020-04-10T12:00:00Z",0,NA,0,NA,1
7,"2020-04-10T13:00:00Z",0,NA,0,NA,1
7,"2020-04-10T14:00:00Z",0,NA,0,NA,1
7,"2020-04-10T15:00:00Z",0,NA,0,NA,1
7,"2020-04-10T16:00:00Z",0,NA,0,NA,1
7,"2020-04-10T17:00:00Z",0,NA,0,NA,1
7,"2020-04-10T18:00:00Z",0,NA,0,NA,1
7,"2020-04-10T19:00:00Z",1,6,0,0,NA
7,"2020-04-10T20:00:00Z",1,5,1,1,NA
7,"2020-04-10T21:00:00Z",0,NA,0,NA,1
7,"2020-04-10T22:00:00Z",0,NA,0,NA,1
7,"2020-04-10T23:00:00Z",0,NA,0,NA,1
7,"2020-04-11T00:00:00Z",0,NA,0,NA,1
8,"2020-04-06T00:00:00Z",13,5.15384615384615,12,0.923076923076923,0.234224029697018
8,"2020-04-06T01:00:00Z",11,5.90909090909091,10,0.909090909090909,0.260935826774633
8,"2020-04-06T02:00:00Z",10,5.8,8,0.8,0.260641076800287
8,"2020-04-06T03:00:00Z",11,4.75,10,0.909090909090909,0.24420618807665
8,"2020-04-06T04:00:00Z",16,5.359375,15,0.9375,0.269254433648552
8,"2020-04-06T05:00:00Z",7,4.14285714285714,5,0.714285714285714,0.336429450006792
8,"2020-04-06T06:00:00Z",13,5.63461538461539,11,0.846153846153846,0.157684676074133
8,"2020-04-06T07:00:00Z",11,5.36363636363636,11,1,0.262797003647173
8,"2020-04-06T08:00:00Z",12,5.27083333333333,10,0.833333333333333,0.320613933748397
8,"2020-04-06T09:00:00Z",8,5.28125,7,0.875,0.256228739774705
8,"2020-04-06T10:00:00Z",6,5.43333333333333,5,0.833333333333333,0.337887771284838
8,"2020-04-06T11:00:00Z",11,5.40909090909091,5,0.454545454545455,0.204527271272494
8,"2020-04-06T12:00:00Z",19,5.25,18,0.947368421052632,0.202399918577464
8,"2020-04-06T13:00:00Z",17,4.54411764705882,13,0.764705882352941,0.171405199113991
8,"2020-04-06T14:00:00Z",25,2.42,6,0.24,0.211500728861425
8,"2020-04-06T15:00:00Z",41,2.45121951219512,9,0.219512195121951,0.232222772049737
8,"2020-04-06T16:00:00Z",196,1.5280612244898,11,0.0561224489795918,0.094249186035817
8,"2020-04-06T17:00:00Z",96,1.74427083333333,10,0.104166666666667,0.138221760444708
8,"2020-04-06T18:00:00Z",45,2.05,6,0.133333333333333,0.216720411042955
8,"2020-04-06T19:00:00Z",23,3.23913043478261,7,0.304347826086957,0.325765817843185
8,"2020-04-06T20:00:00Z",16,5.078125,12,0.75,0.280773290089893
8,"2020-04-06T21:00:00Z",19,3.75,10,0.526315789473684,0.240824742124639
8,"2020-04-06T22:00:00Z",15,4.68333333333333,11,0.733333333333333,0.276357482143259
8,"2020-04-06T23:00:00Z",13,5.38461538461539,12,0.923076923076923,0.222916578710323
8,"2020-04-07T00:00:00Z",15,6.1,11,0.733333333333333,0.210529200258386
8,"2020-04-07T01:00:00Z",9,5.47222222222222,7,0.777777777777778,0.26340833513192
8,"2020-04-07T02:00:00Z",12,5.83333333333333,10,0.833333333333333,0.251658415639368
8,"2020-04-07T03:00:00Z",9,5.97222222222222,7,0.777777777777778,0.279487755704251
8,"2020-04-07T04:00:00Z",6,5.79166666666667,3,0.5,0.284370390765213
8,"2020-04-07T05:00:00Z",7,5.70714285714286,6,0.857142857142857,0.295484919147168
8,"2020-04-07T06:00:00Z",12,4.72916666666667,12,1,0.25371336755274
8,"2020-04-07T07:00:00Z",5,5.29,3,0.6,0.334925905592662
8,"2020-04-07T08:00:00Z",9,5.27777777777778,7,0.777777777777778,0.305743956346555
8,"2020-04-07T09:00:00Z",13,5.67307692307692,13,1,0.220676560715867
8,"2020-04-07T10:00:00Z",9,5.41666666666667,7,0.777777777777778,0.23358559825027
8,"2020-04-07T11:00:00Z",9,6.25,6,0.666666666666667,0.202112484727118
8,"2020-04-07T12:00:00Z",13,5.36538461538461,11,0.846153846153846,0.266389263609345
8,"2020-04-07T13:00:00Z",8,4.28125,8,1,0.289987824226084
8,"2020-04-07T14:00:00Z",12,5.20833333333333,8,0.666666666666667,0.240305150915826
8,"2020-04-07T15:00:00Z",6,5.04166666666667,4,0.666666666666667,0.352688618776268
8,"2020-04-07T16:00:00Z",9,6.16666666666667,7,0.777777777777778,0.280669360689243
8,"2020-04-07T17:00:00Z",10,5.225,8,0.8,0.2630652561945
8,"2020-04-07T18:00:00Z",9,6.36111111111111,7,0.777777777777778,0.30958620050802
8,"2020-04-07T19:00:00Z",18,5,14,0.777777777777778,0.236443886398908
8,"2020-04-07T20:00:00Z",9,5.55555555555556,7,0.777777777777778,0.288671742383299
8,"2020-04-07T21:00:00Z",7,5.60714285714286,4,0.571428571428571,0.251692973791804
8,"2020-04-07T22:00:00Z",12,5.54166666666667,8,0.666666666666667,0.234026177666876
8,"2020-04-07T23:00:00Z",2,6.875,1,0.5,0.765165042944955
8,"2020-04-08T00:00:00Z",10,4.6,9,0.9,0.252843420241472
8,"2020-04-08T01:00:00Z",15,4.8,14,0.933333333333333,0.21523122694747
8,"2020-04-08T02:00:00Z",6,4.66666666666667,4,0.666666666666667,0.335979001322671
8,"2020-04-08T03:00:00Z",8,5.84375,8,1,0.216551605275776
8,"2020-04-08T04:00:00Z",8,5.5625,7,0.875,0.268147027313079
8,"2020-04-08T05:00:00Z",9,5.07222222222222,7,0.777777777777778,0.254073324455912
8,"2020-04-08T06:00:00Z",10,5.6,8,0.8,0.274880911860996
8,"2020-04-08T07:00:00Z",6,5.79166666666667,5,0.833333333333333,0.317842612725114
8,"2020-04-08T08:00:00Z",443,6.46004514672686,7,0.0158013544018059,0.0605072269295126
8,"2020-04-08T09:00:00Z",1932,6.48447204968944,8,0.0041407867494824,0.0427193750967057
8,"2020-04-08T10:00:00Z",2580,6.82017441860465,7,0.00271317829457364,0.0622753870617172
8,"2020-04-08T11:00:00Z",1722,6.87177700348432,10,0.00580720092915215,0.0646003169967996
8,"2020-04-08T12:00:00Z",669,7.78699551569507,2,0.00298953662182362,0.0968472393189749
8,"2020-04-08T13:00:00Z",0,NA,0,NA,1
8,"2020-04-08T14:00:00Z",0,NA,0,NA,1
8,"2020-04-08T15:00:00Z",0,NA,0,NA,1
8,"2020-04-08T16:00:00Z",0,NA,0,NA,1
8,"2020-04-08T17:00:00Z",0,NA,0,NA,1
8,"2020-04-08T18:00:00Z",0,NA,0,NA,1
8,"2020-04-08T19:00:00Z",0,NA,0,NA,1
8,"2020-04-08T20:00:00Z",0,NA,0,NA,1
8,"2020-04-08T21:00:00Z",0,NA,0,NA,1
8,"2020-04-08T22:00:00Z",0,NA,0,NA,1
8,"2020-04-08T23:00:00Z",0,NA,0,NA,1
8,"2020-04-09T00:00:00Z",0,NA,0,NA,1
8,"2020-04-09T01:00:00Z",0,NA,0,NA,1
8,"2020-04-09T02:00:00Z",0,NA,0,NA,1
8,"2020-04-09T03:00:00Z",0,NA,0,NA,1
8,"2020-04-09T04:00:00Z",0,NA,0,NA,1
8,"2020-04-09T05:00:00Z",0,NA,0,NA,1
8,"2020-04-09T06:00:00Z",0,NA,0,NA,1
8,"2020-04-09T07:00:00Z",0,NA,0,NA,1
8,"2020-04-09T08:00:00Z",0,NA,0,NA,1
8,"2020-04-09T09:00:00Z",2791,7.92113937656754,96,0.0343962737370118,0.105510902115458
8,"2020-04-09T10:00:00Z",8,5.5,8,1,0.23759916264596
8,"2020-04-09T11:00:00Z",13,4.96153846153846,12,0.923076923076923,0.235315441087645
8,"2020-04-09T12:00:00Z",11,5.11363636363636,8,0.727272727272727,0.301967032113525
8,"2020-04-09T13:00:00Z",5,4.63,4,0.8,0.289972217934205
8,"2020-04-09T14:00:00Z",11,5.29545454545455,7,0.636363636363636,0.220243049045664
8,"2020-04-09T15:00:00Z",162,8.12530864197531,2,0.0123456790123457,0.0795121066814558
8,"2020-04-09T16:00:00Z",595,8.40487394957983,12,0.0201680672268908,0.070522811694631
8,"2020-04-09T17:00:00Z",569,8.56511423550088,6,0.0105448154657293,0.0646387033701246
8,"2020-04-09T18:00:00Z",0,NA,0,NA,1
8,"2020-04-09T19:00:00Z",0,NA,0,NA,1
8,"2020-04-09T20:00:00Z",0,NA,0,NA,1
8,"2020-04-09T21:00:00Z",0,NA,0,NA,1
8,"2020-04-09T22:00:00Z",0,NA,0,NA,1
8,"2020-04-09T23:00:00Z",0,NA,0,NA,1
8,"2020-04-10T00:00:00Z",0,NA,0,NA,1
8,"2020-04-10T01:00:00Z",0,NA,0,NA,1
8,"2020-04-10T02:00:00Z",1181,8.47502116850127,47,0.0397967823878069,0.0891045060446647
8,"2020-04-10T03:00:00Z",20,5.85,17,0.85,0.235564572390087
8,"2020-04-10T04:00:00Z",9,6.55555555555556,5,0.555555555555556,0.311024286709364
8,"2020-04-10T05:00:00Z",15,6,9,0.6,0.234637752613879
8,"2020-04-10T06:00:00Z",5,5.4,4,0.8,0.500312337408905
8,"2020-04-10T07:00:00Z",16,5.640625,11,0.6875,0.193193263662159
8,"2020-04-10T08:00:00Z",15,5.71666666666667,9,0.6,0.268636136306676
8,"2020-04-10T09:00:00Z",6,5.83333333333333,5,0.833333333333333,0.306904559786418
8,"2020-04-10T10:00:00Z",10,5.09,8,0.8,0.254844007525854
8,"2020-04-10T11:00:00Z",17,5.14705882352941,14,0.823529411764706,0.229085006523398
8,"2020-04-10T12:00:00Z",10,5.375,8,0.8,0.243008352514421
8,"2020-04-10T13:00:00Z",8,5.5625,7,0.875,0.261767529563333
8,"2020-04-10T14:00:00Z",12,5.64583333333333,10,0.833333333333333,0.284878030985033
8,"2020-04-10T15:00:00Z",11,5.54545454545455,10,0.909090909090909,0.230470090931564
8,"2020-04-10T16:00:00Z",10,5.375,8,0.8,0.325847170547794
8,"2020-04-10T17:00:00Z",10,4.605,9,0.9,0.303830675916174
8,"2020-04-10T18:00:00Z",14,5.10714285714286,8,0.571428571428571,0.227619494326173
8,"2020-04-10T19:00:00Z",12,6.0625,9,0.75,0.259828568911573
8,"2020-04-10T20:00:00Z",13,5.67307692307692,10,0.769230769230769,0.236474732411921
8,"2020-04-10T21:00:00Z",11,5.55909090909091,9,0.818181818181818,0.204196737672058
8,"2020-04-10T22:00:00Z",7,3.85714285714286,6,0.857142857142857,0.28194430292319
8,"2020-04-10T23:00:00Z",10,5.075,8,0.8,0.284861058936465
8,"2020-04-11T00:00:00Z",0,NA,0,NA,1
9,"2020-04-06T00:00:00Z",3,5.46666666666667,3,1,0.414162371019881
9,"2020-04-06T01:00:00Z",12,5.21666666666667,12,1,0.253991595436996
9,"2020-04-06T02:00:00Z",10,6.18,10,1,0.218302812965523
9,"2020-04-06T03:00:00Z",6,6.3,6,1,0.298575726249396
9,"2020-04-06T04:00:00Z",8,5.975,6,0.75,0.225534286972867
9,"2020-04-06T05:00:00Z",8,6.025,8,1,0.330200250626413
9,"2020-04-06T06:00:00Z",8,5.3,7,0.875,0.23402162301908
9,"2020-04-06T07:00:00Z",13,5.70769230769231,8,0.615384615384615,0.228935222186843
9,"2020-04-06T08:00:00Z",11,5.09090909090909,8,0.727272727272727,0.235785213541811
9,"2020-04-06T09:00:00Z",12,5.38333333333333,10,0.833333333333333,0.161706952890071
9,"2020-04-06T10:00:00Z",10,4.9,10,1,0.178457348639599
9,"2020-04-06T11:00:00Z",6,5.86666666666667,5,0.833333333333333,0.336215086496126
9,"2020-04-06T12:00:00Z",6,5.43333333333333,5,0.833333333333333,0.290870799716524
9,"2020-04-06T13:00:00Z",7,5.4,6,0.857142857142857,0.229267018835914
9,"2020-04-06T14:00:00Z",36,2,8,0.222222222222222,0.218295868407363
9,"2020-04-06T15:00:00Z",32,1.55,3,0.09375,0.190441505690068
9,"2020-04-06T16:00:00Z",188,1.18723404255319,12,0.0638297872340425,0.114973287196187
9,"2020-04-06T17:00:00Z",78,1.56153846153846,12,0.153846153846154,0.18812900358199
9,"2020-04-06T18:00:00Z",40,2.155,11,0.275,0.227724392925912
9,"2020-04-06T19:00:00Z",18,2.85555555555556,8,0.444444444444444,0.312762778540361
9,"2020-04-06T20:00:00Z",10,3.9,5,0.5,0.311081869319834
9,"2020-04-06T21:00:00Z",13,5.26153846153846,9,0.692307692307692,0.234907172195273
9,"2020-04-06T22:00:00Z",8,6.1,6,0.75,0.236611571340712
9,"2020-04-06T23:00:00Z",15,5.94666666666667,10,0.666666666666667,0.217183237499376
9,"2020-04-07T00:00:00Z",17,5.35294117647059,16,0.941176470588235,0.213666903788053
9,"2020-04-07T01:00:00Z",4,5.15,4,1,0.4
9,"2020-04-07T02:00:00Z",6,5.1,5,0.833333333333333,0.307946530766262
9,"2020-04-07T03:00:00Z",14,5.5,13,0.928571428571429,0.228859875128361
9,"2020-04-07T04:00:00Z",12,5.31666666666667,11,0.916666666666667,0.227166148740245
9,"2020-04-07T05:00:00Z",10,5.38,8,0.8,0.304928171698172
9,"2020-04-07T06:00:00Z",8,4.675,7,0.875,0.281364957711119
9,"2020-04-07T07:00:00Z",8,5.525,8,1,0.309835834497225
9,"2020-04-07T08:00:00Z",8,4.675,5,0.625,0.276539716623352
9,"2020-04-07T09:00:00Z",6,5.56666666666667,6,1,0.259976187438486
9,"2020-04-07T10:00:00Z",11,5.56363636363636,8,0.727272727272727,0.242386662006117
9,"2020-04-07T11:00:00Z",10,5.04,8,0.8,0.231588584442403
9,"2020-04-07T12:00:00Z",6,5.93333333333333,5,0.833333333333333,0.332879381783972
9,"2020-04-07T13:00:00Z",12,4.96666666666667,11,0.916666666666667,0.19705814739488
9,"2020-04-07T14:00:00Z",12,5.4,12,1,0.244916410755107
9,"2020-04-07T15:00:00Z",8,6.3,8,1,0.258523673663405
9,"2020-04-07T16:00:00Z",15,5.73333333333333,10,0.666666666666667,0.233085530066337
9,"2020-04-07T17:00:00Z",6,4.36666666666667,4,0.666666666666667,0.306046244319444
9,"2020-04-07T18:00:00Z",11,5.69090909090909,8,0.727272727272727,0.25224442773612
9,"2020-04-07T19:00:00Z",11,5.92727272727273,9,0.818181818181818,0.236586193371414
9,"2020-04-07T20:00:00Z",9,5.26666666666667,5,0.555555555555556,0.301374087015516
9,"2020-04-07T21:00:00Z",9,5.24444444444444,8,0.888888888888889,0.23672073565389
9,"2020-04-07T22:00:00Z",4,5.9,4,1,0.447652894404981
9,"2020-04-07T23:00:00Z",9,4.84444444444444,8,0.888888888888889,0.179505392873388
9,"2020-04-08T00:00:00Z",10,5.12,5,0.5,0.212031741533867
9,"2020-04-08T01:00:00Z",6,5.93333333333333,5,0.833333333333333,0.321413772186178
9,"2020-04-08T02:00:00Z",7,6.02857142857143,5,0.714285714285714,0.311153932855673
9,"2020-04-08T03:00:00Z",7,5.42857142857143,6,0.857142857142857,0.251441102033792
9,"2020-04-08T04:00:00Z",12,4.66666666666667,9,0.75,0.334343414019469
9,"2020-04-08T05:00:00Z",8,4.925,6,0.75,0.263950145221741
9,"2020-04-08T06:00:00Z",5,5.6,5,1,0.431948270094864
9,"2020-04-08T07:00:00Z",15,5.84,13,0.866666666666667,0.199374724339999
9,"2020-04-08T08:00:00Z",599,6.38230383973289,9,0.015025041736227,0.0388826602929885
9,"2020-04-08T09:00:00Z",1117,6.38943598925694,11,0.00984780662488809,0.0366457025060269
9,"2020-04-08T10:00:00Z",804,6.39751243781095,12,0.0149253731343284,0.0378077571454552
9,"2020-04-08T11:00:00Z",540,6.39851851851852,9,0.0166666666666667,0.0398926498938717
9,"2020-04-08T12:00:00Z",112,7.68571428571429,0,0,0.113481305162674
9,"2020-04-08T13:00:00Z",0,NA,0,NA,1
9,"2020-04-08T14:00:00Z",0,NA,0,NA,1
9,"2020-04-08T15:00:00Z",0,NA,0,NA,1
9,"2020-04-08T16:00:00Z",0,NA,0,NA,1
9,"2020-04-08T17:00:00Z",0,NA,0,NA,1
9,"2020-04-08T18:00:00Z",0,NA,0,NA,1
9,"2020-04-08T19:00:00Z",0,NA,0,NA,1
9,"2020-04-08T20:00:00Z",0,NA,0,NA,1
9,"2020-04-08T21:00:00Z",0,NA,0,NA,1
9,"2020-04-08T22:00:00Z",0,NA,0,NA,1
9,"2020-04-08T23:00:00Z",1895,7.91609498680739,50,0.0263852242744063,0.0991084220841763
9,"2020-04-09T00:00:00Z",8,5.6,8,1,0.290960408359516
9,"2020-04-09T01:00:00Z",7,5.02857142857143,6,0.857142857142857,0.241803978028745
9,"2020-04-09T02:00:00Z",7,5.82857142857143,5,0.714285714285714,0.259149057983731
9,"2020-04-09T03:00:00Z",5,4.88,4,0.8,0.4229798197147
9,"2020-04-09T04:00:00Z",14,5.15714285714286,12,0.857142857142857,0.187034951723238
9,"2020-04-09T05:00:00Z",10,6.32,6,0.6,0.235055544129073
9,"2020-04-09T06:00:00Z",5,5.8,5,1,0.377200451466694
9,"2020-04-09T07:00:00Z",10,5.9,9,0.9,0.256985491190888
9,"2020-04-09T08:00:00Z",6,4.86666666666667,2,0.333333333333333,0.271483968037512
9,"2020-04-09T09:00:00Z",7,5.14285714285714,6,0.857142857142857,0.277375684684053
9,"2020-04-09T10:00:00Z",8,5.775,6,0.75,0.261250819132531
9,"2020-04-09T11:00:00Z",12,5.31666666666667,10,0.833333333333333,0.185120395677258
9,"2020-04-09T12:00:00Z",13,5.4,11,0.846153846153846,0.199397564062236
9,"2020-04-09T13:00:00Z",6,5.63333333333333,3,0.5,0.327373438977813
9,"2020-04-09T14:00:00Z",5,6.28,4,0.8,0.354012986465428
9,"2020-04-09T15:00:00Z",180,5.19222222222222,13,0.0722222222222222,0.0625320336538608
9,"2020-04-09T16:00:00Z",1253,5.73838786911413,5,0.00399042298483639,0.0420759499547506
9,"2020-04-09T17:00:00Z",596,5.73489932885906,8,0.0134228187919463,0.0454868522224377
9,"2020-04-09T18:00:00Z",256,5.66640625,8,0.03125,0.053639299629901
9,"2020-04-09T19:00:00Z",114,5.67543859649123,7,0.0614035087719298,0.0628050465709167
9,"2020-04-09T20:00:00Z",56,5.67857142857143,5,0.0892857142857143,0.0760328730581088
9,"2020-04-09T21:00:00Z",36,5.55,10,0.277777777777778,0.0972862561917711
9,"2020-04-09T22:00:00Z",13,5.6,4,0.307692307692308,0.132899262335566
9,"2020-04-09T23:00:00Z",16,5.75,8,0.5,0.165132028788938
9,"2020-04-10T00:00:00Z",12,5.38333333333333,6,0.5,0.230909713146594
9,"2020-04-10T01:00:00Z",11,4.94545454545455,8,0.727272727272727,0.195633838353392
9,"2020-04-10T02:00:00Z",6,5.5,3,0.5,0.347663904214647
9,"2020-04-10T03:00:00Z",10,5.86,7,0.7,0.285484350942187
9,"2020-04-10T04:00:00Z",9,5.66666666666667,9,1,0.231941570847057
9,"2020-04-10T05:00:00Z",2,4.7,2,1,0.570710678118655
9,"2020-04-10T06:00:00Z",11,5.34545454545455,7,0.636363636363636,0.261576231059949
9,"2020-04-10T07:00:00Z",12,5.85,8,0.666666666666667,0.220876714919587
9,"2020-04-10T08:00:00Z",9,5.22222222222222,8,0.888888888888889,0.308707782248164
9,"2020-04-10T09:00:00Z",6,5.43333333333333,5,0.833333333333333,0.381484418881577
9,"2020-04-10T10:00:00Z",6,5.5,6,1,0.239054510950082
9,"2020-04-10T11:00:00Z",10,5.92,10,1,0.227610518549391
9,"2020-04-10T12:00:00Z",6,5.5,4,0.666666666666667,0.37898717910011
9,"2020-04-10T13:00:00Z",10,6.06,5,0.5,0.247588015171362
9,"2020-04-10T14:00:00Z",9,5.26666666666667,8,0.888888888888889,0.265383597316526
9,"2020-04-10T15:00:00Z",8,5.275,7,0.875,0.252363372173591
