"location","bin_start_rel","bin_timestamp","attribute","n_reports","mean_norm","sd_norm","se_norm","total_reports"
19,54,2020-04-08 06:00:00,"medical",6,0.566666666666667,0.355902608401044,0.145296631451356,571
19,54,2020-04-08 06:00:00,"roads_and_bridges",571,0.21768826619965,0.122053687578664,0.0051077878541287,571
19,54,2020-04-08 06:00:00,"power",571,0.215411558669002,0.126660052576945,0.00530055822966314,571
19,54,2020-04-08 06:00:00,"sewer_and_water",571,0.125394045534151,0.136251742881206,0.00570195797602555,571
19,54,2020-04-08 06:00:00,"shake_intensity",545,0.259266055045872,0.118629632665524,0.00508153515530499,571
1,60,2020-04-08 12:00:00,"buildings",96,0.269791666666667,0.205769309596766,0.0210012422182023,96
1,60,2020-04-08 12:00:00,"medical",96,0.351041666666667,0.188062023176939,0.0191939998657902,96
1,60,2020-04-08 12:00:00,"roads_and_bridges",96,0.395833333333333,0.150729221604883,0.0153837367607856,96
1,60,2020-04-08 12:00:00,"power",96,0.176041666666667,0.198809505050049,0.0202909101411624,96
1,60,2020-04-08 12:00:00,"sewer_and_water",96,0.263541666666667,0.202156683197473,0.0206325300803033,96
1,60,2020-04-08 12:00:00,"shake_intensity",83,0.0590361445783133,0.0716293722597113,0.00786234503961327,96
2,60,2020-04-08 12:00:00,"buildings",535,0.144859813084112,0.174300982127903,0.00753568859243482,535
2,60,2020-04-08 12:00:00,"medical",12,0.483333333333333,0.321455025366432,0.0927960727138337,535
2,60,2020-04-08 12:00:00,"roads_and_bridges",535,0.506542056074766,0.133990208735426,0.00579290188235764,535
2,60,2020-04-08 12:00:00,"power",535,0.409158878504673,0.132146790864623,0.00571320397790231,535
2,60,2020-04-08 12:00:00,"sewer_and_water",535,0.33214953271028,0.162304495112355,0.0070170352305965,535
2,60,2020-04-08 12:00:00,"shake_intensity",483,0.146376811594203,0.107991464818431,0.0049137817918788,535
4,60,2020-04-08 12:00:00,"buildings",337,0.307418397626113,0.149716537778328,0.00815557948941088,337
4,60,2020-04-08 12:00:00,"medical",5,0.44,0.207364413533277,0.092736184954957,337
4,60,2020-04-08 12:00:00,"roads_and_bridges",337,0.390207715133531,0.139276248487244,0.00758686069274761,337
4,60,2020-04-08 12:00:00,"power",337,0.397626112759644,0.137344077071312,0.00748160860901903,337
4,60,2020-04-08 12:00:00,"sewer_and_water",337,0.505044510385757,0.146399489455835,0.00797488835357683,337
4,60,2020-04-08 12:00:00,"shake_intensity",328,0.415853658536585,0.222011660269101,0.0122585432249636,337
5,60,2020-04-08 12:00:00,"buildings",141,0.325531914893617,0.173783221004606,0.0146351873418156,141
5,60,2020-04-08 12:00:00,"medical",141,0.182269503546099,0.223697400183904,0.018838719530246,141
5,60,2020-04-08 12:00:00,"roads_and_bridges",141,0.436170212765957,0.156422776814577,0.0131731741992955,141
5,60,2020-04-08 12:00:00,"power",141,0.580851063829787,0.163407856786553,0.0137614240510158,141
5,60,2020-04-08 12:00:00,"sewer_and_water",141,0.407801418439716,0.139422749724824,0.0117415136521137,141
5,60,2020-04-08 12:00:00,"shake_intensity",118,0.0584745762711864,0.0708028093344323,0.00651792691491729,141
6,60,2020-04-08 12:00:00,"buildings",240,0.29125,0.240567886364308,0.0155285902920214,240
6,60,2020-04-08 12:00:00,"medical",240,0.285,0.225433102453939,0.0145516441914663,240
6,60,2020-04-08 12:00:00,"roads_and_bridges",240,0.2975,0.240105451031547,0.0154987402196467,240
6,60,2020-04-08 12:00:00,"power",240,0.284583333333333,0.241274148602418,0.0155741793234589,240
6,60,2020-04-08 12:00:00,"sewer_and_water",240,0.303333333333333,0.246458881913795,0.0159088524196172,240
6,60,2020-04-08 12:00:00,"shake_intensity",181,0.101657458563536,0.110792668290093,0.00823515417871301,240
7,60,2020-04-08 12:00:00,"buildings",0,NA,NA,NA,13
7,60,2020-04-08 12:00:00,"medical",1,0.6,NA,NA,13
7,60,2020-04-08 12:00:00,"roads_and_bridges",13,0.615384615384615,0.157300952773941,0.0436274346850604,13
7,60,2020-04-08 12:00:00,"power",13,0.761538461538462,0.214236868669788,0.059418616544905,13
7,60,2020-04-08 12:00:00,"sewer_and_water",0,NA,NA,NA,13
7,60,2020-04-08 12:00:00,"shake_intensity",12,0.358333333333333,0.210878393795327,0.060875348712004,13
8,60,2020-04-08 12:00:00,"buildings",669,0.629446935724963,0.118308280989228,0.00457406240249545,669
8,60,2020-04-08 12:00:00,"medical",17,0.5,0.280624304008046,0.0680613909729773,669
8,60,2020-04-08 12:00:00,"roads_and_bridges",669,0.829596412556054,0.110754023131467,0.00428199792013614,669
8,60,2020-04-08 12:00:00,"power",669,0.832585949177877,0.114708862846131,0.00443490085723812,669
8,60,2020-04-08 12:00:00,"sewer_and_water",669,0.829895366218236,0.121997427304493,0.00471669303931026,669
8,60,2020-04-08 12:00:00,"shake_intensity",667,0.191004497751124,0.0860025401757227,0.00333003165444495,669
9,60,2020-04-08 12:00:00,"buildings",112,0.71875,0.133241804169631,0.0125901670739433,112
9,60,2020-04-08 12:00:00,"medical",112,0.646428571428571,0.131470252469626,0.0124227711727681,112
9,60,2020-04-08 12:00:00,"roads_and_bridges",112,0.821428571428571,0.126226288597407,0.0119272631624074,112
9,60,2020-04-08 12:00:00,"power",112,0.828571428571429,0.137826481476308,0.0130233783594772,112
9,60,2020-04-08 12:00:00,"sewer_and_water",112,0.827678571428571,0.125353425714981,0.0118447853725661,112
9,60,2020-04-08 12:00:00,"shake_intensity",112,0.165178571428571,0.104588271635526,0.00988266274291687,112
11,60,2020-04-08 12:00:00,"buildings",247,0.506477732793522,0.0947747785462853,0.0060303747503405,247
11,60,2020-04-08 12:00:00,"medical",247,0.412955465587045,0.108172974062688,0.00688288151618622,247
11,60,2020-04-08 12:00:00,"roads_and_bridges",247,0.498380566801619,0.10705503915946,0.00681174902169396,247
11,60,2020-04-08 12:00:00,"power",247,0.883805668016194,0.143917640631078,0.00915726018569787,247
11,60,2020-04-08 12:00:00,"sewer_and_water",247,0.6,0.0962719724682466,0.00612563891831689,247
11,60,2020-04-08 12:00:00,"shake_intensity",235,0.231489361702128,0.138165309191999,0.00901291099080499,247
12,60,2020-04-08 12:00:00,"buildings",697,0.305882352941176,0.0965339136475409,0.00365648271305391,697
12,60,2020-04-08 12:00:00,"medical",16,0.5125,0.309569593683445,0.0773923984208613,697
12,60,2020-04-08 12:00:00,"roads_and_bridges",697,0.399426111908178,0.0911277558179011,0.00345170988347308,697
12,60,2020-04-08 12:00:00,"power",697,0.593400286944046,0.0851776483681414,0.00322633349284734,697
12,60,2020-04-08 12:00:00,"sewer_and_water",697,0.305882352941176,0.0916474563434568,0.00347139494456568,697
12,60,2020-04-08 12:00:00,"shake_intensity",688,0.465697674418605,0.146429932254597,0.00558258883068156,697
13,60,2020-04-08 12:00:00,"buildings",88,0.364772727272727,0.221302192481399,0.0235908929840507,88
13,60,2020-04-08 12:00:00,"medical",1,0.4,NA,NA,88
13,60,2020-04-08 12:00:00,"roads_and_bridges",88,0.331818181818182,0.203162046497091,0.0216571469247258,88
13,60,2020-04-08 12:00:00,"power",88,0.355681818181818,0.244882310248246,0.0261045419838715,88
13,60,2020-04-08 12:00:00,"sewer_and_water",88,0.332954545454545,0.207182295713853,0.0220857069311966,88
13,60,2020-04-08 12:00:00,"shake_intensity",49,0.275510204081633,0.178571428571429,0.0255102040816327,88
14,60,2020-04-08 12:00:00,"buildings",317,0.494006309148265,0.110788485717892,0.00622250128931034,317
14,60,2020-04-08 12:00:00,"medical",7,0.471428571428571,0.275162289775117,0.104001569846865,317
14,60,2020-04-08 12:00:00,"roads_and_bridges",317,0.69179810725552,0.119050503575035,0.0066865424433639,317
14,60,2020-04-08 12:00:00,"power",317,0.688958990536278,0.127678349656978,0.0071711305575617,317
14,60,2020-04-08 12:00:00,"sewer_and_water",317,0.59211356466877,0.120787027654441,0.00678407535260986,317
14,60,2020-04-08 12:00:00,"shake_intensity",295,0.286440677966102,0.181319452673744,0.0105568266800315,317
15,60,2020-04-08 12:00:00,"buildings",336,0.247619047619048,0.199387833564184,0.0108774980947753,336
15,60,2020-04-08 12:00:00,"medical",4,0.45,0.208166599946613,0.104083299973307,336
15,60,2020-04-08 12:00:00,"roads_and_bridges",336,0.341666666666667,0.175317764096968,0.00956436815053295,336
15,60,2020-04-08 12:00:00,"power",336,0.35,0.191926602886422,0.010470454590509,336
15,60,2020-04-08 12:00:00,"sewer_and_water",336,0.342559523809524,0.18367231373944,0.010020146199746,336
15,60,2020-04-08 12:00:00,"shake_intensity",281,0.164768683274021,0.152610732214968,0.00910399302077827,336
16,60,2020-04-08 12:00:00,"buildings",200,0.343,0.23090601538223,0.016327520929354,200
16,60,2020-04-08 12:00:00,"medical",200,0.4145,0.200601482481734,0.0141846668578908,200
16,60,2020-04-08 12:00:00,"roads_and_bridges",200,0.4035,0.203086114368379,0.0143603568634707,200
16,60,2020-04-08 12:00:00,"power",200,0.4135,0.198151634744099,0.0140114364630752,200
16,60,2020-04-08 12:00:00,"sewer_and_water",200,0.4165,0.204663592096025,0.0144719013833097,200
16,60,2020-04-08 12:00:00,"shake_intensity",63,0.080952380952381,0.082025060798992,0.0103341862928136,200
17,60,2020-04-08 12:00:00,"buildings",199,0.314572864321608,0.130029885715277,0.00921757420729417,199
17,60,2020-04-08 12:00:00,"medical",3,0.4,0.4,0.23094010767585,199
17,60,2020-04-08 12:00:00,"roads_and_bridges",199,0.610050251256281,0.0948124010952771,0.00672107291381537,199
17,60,2020-04-08 12:00:00,"power",199,0.691959798994975,0.0837002732937853,0.00593335505920255,199
17,60,2020-04-08 12:00:00,"sewer_and_water",199,0.127638190954774,0.14767542127665,0.0104684330584705,199
17,60,2020-04-08 12:00:00,"shake_intensity",189,0.161375661375661,0.0996814695012432,0.00725075999006157,199
18,60,2020-04-08 12:00:00,"buildings",414,0.502657004830918,0.108110307029083,0.00531333171629148,414
18,60,2020-04-08 12:00:00,"medical",8,0.4375,0.297309362689534,0.10511473323401,414
18,60,2020-04-08 12:00:00,"roads_and_bridges",414,0.409661835748792,0.106919814006246,0.00525482217626625,414
18,60,2020-04-08 12:00:00,"power",414,0.693719806763285,0.104888635714942,0.00515499520940981,414
18,60,2020-04-08 12:00:00,"sewer_and_water",414,0.31207729468599,0.109584439858072,0.00538578139227093,414
18,60,2020-04-08 12:00:00,"shake_intensity",394,0.32258883248731,0.167521669942771,0.00843961980709806,414
19,60,2020-04-08 12:00:00,"buildings",120,0.335833333333333,0.179071289185744,0.0163468974147605,120
19,60,2020-04-08 12:00:00,"medical",3,0.666666666666667,0.577350269189626,0.333333333333333,120
19,60,2020-04-08 12:00:00,"roads_and_bridges",120,0.2725,0.216528182418623,0.0197662283077122,120
19,60,2020-04-08 12:00:00,"power",120,0.285833333333333,0.236677219948556,0.0216055753689059,120
19,60,2020-04-08 12:00:00,"sewer_and_water",120,0.199166666666667,0.236393004678786,0.0215796301831659,120
19,60,2020-04-08 12:00:00,"shake_intensity",97,0.187628865979381,0.154958147547681,0.0157336160868748,120
1,66,2020-04-08 18:00:00,"buildings",26,0.642307692307692,0.32762548975692,0.0642526448238818,26
1,66,2020-04-08 18:00:00,"medical",26,0.580769230769231,0.358908602035929,0.0703877678991349,26
1,66,2020-04-08 18:00:00,"roads_and_bridges",26,0.538461538461538,0.325056208157202,0.0637487672464636,26
1,66,2020-04-08 18:00:00,"power",26,0.542307692307692,0.336063180872974,0.0659074121950522,26
1,66,2020-04-08 18:00:00,"sewer_and_water",26,0.511538461538461,0.351370941401731,0.0689095110275728,26
1,66,2020-04-08 18:00:00,"shake_intensity",1,0.1,NA,NA,26
2,66,2020-04-08 18:00:00,"buildings",67,0.435820895522388,0.336515789416275,0.0411119470101097,67
2,66,2020-04-08 18:00:00,"medical",1,0.4,NA,NA,67
2,66,2020-04-08 18:00:00,"roads_and_bridges",67,0.605970149253731,0.319032912244853,0.0389760736203276,67
2,66,2020-04-08 18:00:00,"power",67,0.567164179104478,0.304206897149259,0.0371647875940806,67
2,66,2020-04-08 18:00:00,"sewer_and_water",67,0.464179104477612,0.318947840581038,0.0389656804624288,67
2,66,2020-04-08 18:00:00,"shake_intensity",17,0.0882352941176471,0.0781213234429025,0.0189472040098899,67
4,66,2020-04-08 18:00:00,"buildings",13,0.446153846153846,0.307179059115322,0.0851961421837751,13
4,66,2020-04-08 18:00:00,"medical",1,0.7,NA,NA,13
4,66,2020-04-08 18:00:00,"roads_and_bridges",13,0.523076923076923,0.23858557568109,0.0661717328234048,13
4,66,2020-04-08 18:00:00,"power",13,0.415384615384615,0.244425018653144,0.0677913029046271,13
4,66,2020-04-08 18:00:00,"sewer_and_water",13,0.530769230769231,0.225035609717719,0.0624136484340415,13
4,66,2020-04-08 18:00:00,"shake_intensity",9,0.277777777777778,0.272845092395748,0.0909483641319161,13
5,66,2020-04-08 18:00:00,"buildings",19,0.652631578947368,0.337257601928377,0.0773722002498244,19
5,66,2020-04-08 18:00:00,"medical",19,0.336842105263158,0.32008770727861,0.0734331562682679,19
5,66,2020-04-08 18:00:00,"roads_and_bridges",19,0.378947368421053,0.33924580955149,0.0778283263607678,19
5,66,2020-04-08 18:00:00,"power",19,0.5,0.288675134594813,0.0662266178532522,19
5,66,2020-04-08 18:00:00,"sewer_and_water",19,0.58421052631579,0.289181138724765,0.0663427031620668,19
5,66,2020-04-08 18:00:00,"shake_intensity",4,0.05,0.0577350269189626,0.0288675134594813,19
6,66,2020-04-08 18:00:00,"buildings",88,0.540909090909091,0.338569120139164,0.0360915894747793,88
6,66,2020-04-08 18:00:00,"medical",88,0.5625,0.349486487003004,0.0372553846928231,88
6,66,2020-04-08 18:00:00,"roads_and_bridges",88,0.586363636363636,0.335001052728426,0.035711232210792,88
6,66,2020-04-08 18:00:00,"power",88,0.560227272727273,0.325025117588996,0.0346477939517703,88
6,66,2020-04-08 18:00:00,"sewer_and_water",88,0.563636363636364,0.322412535829778,0.0343692918004688,88
6,66,2020-04-08 18:00:00,"shake_intensity",20,0.03,0.0470162345981627,0.0105131496607569,88
9,66,2020-04-08 18:00:00,"buildings",1895,0.751978891820581,0.128079962722262,0.00294222976946483,1895
9,66,2020-04-08 18:00:00,"medical",1895,0.659947229551451,0.121391950563203,0.00278859396215595,1895
9,66,2020-04-08 18:00:00,"roads_and_bridges",1895,0.848548812664908,0.134951806554438,0.00310008852476433,1895
9,66,2020-04-08 18:00:00,"power",1895,0.847968337730871,0.133844300511611,0.00307464709598959,1895
9,66,2020-04-08 18:00:00,"sewer_and_water",1895,0.849604221635884,0.13050386305203,0.00299791117002805,1895
9,66,2020-04-08 18:00:00,"shake_intensity",1845,0.176205962059621,0.0902678640194272,0.00210152703218589,1895
11,66,2020-04-08 18:00:00,"buildings",21,0.538095238095238,0.290647880563734,0.0634245672981807,21
11,66,2020-04-08 18:00:00,"medical",21,0.495238095238095,0.321677152555463,0.0701957095677746,21
11,66,2020-04-08 18:00:00,"roads_and_bridges",21,0.557142857142857,0.332522824136071,0.0725624291382874,21
11,66,2020-04-08 18:00:00,"power",21,0.614285714285714,0.27800308323059,0.0606652463016803,21
11,66,2020-04-08 18:00:00,"sewer_and_water",21,0.59047619047619,0.294796136176786,0.0643297908862205,21
11,66,2020-04-08 18:00:00,"shake_intensity",10,0.13,0.149443411809733,0.0472581562625261,21
12,66,2020-04-08 18:00:00,"buildings",48,0.429166666666667,0.267341787241863,0.0385874632074314,48
12,66,2020-04-08 18:00:00,"medical",0,NA,NA,NA,48
12,66,2020-04-08 18:00:00,"roads_and_bridges",48,0.466666666666667,0.227225011109602,0.0327971053326861,48
12,66,2020-04-08 18:00:00,"power",48,0.635416666666667,0.176839370957283,0.0255245646063778,48
12,66,2020-04-08 18:00:00,"sewer_and_water",48,0.397916666666667,0.248818128344596,0.0359138033447528,48
12,66,2020-04-08 18:00:00,"shake_intensity",32,0.453125,0.174104853464801,0.0307776806306128,48
13,66,2020-04-08 18:00:00,"buildings",10,0.41,0.223358207570013,0.0706320670013903,10
13,66,2020-04-08 18:00:00,"medical",0,NA,NA,NA,10
13,66,2020-04-08 18:00:00,"roads_and_bridges",10,0.42,0.382390143992,0.120922380981447,10
13,66,2020-04-08 18:00:00,"power",10,0.58,0.25298221281347,0.08,10
13,66,2020-04-08 18:00:00,"sewer_and_water",10,0.65,0.232139804619735,0.0734090518184841,10
13,66,2020-04-08 18:00:00,"shake_intensity",3,0.0333333333333333,0.0577350269189626,0.0333333333333333,10
14,66,2020-04-08 18:00:00,"buildings",22,0.490909090909091,0.3530939318019,0.0752798792009841,22
14,66,2020-04-08 18:00:00,"medical",0,NA,NA,NA,22
14,66,2020-04-08 18:00:00,"roads_and_bridges",22,0.613636363636364,0.356297701294931,0.0759629251519366,22
14,66,2020-04-08 18:00:00,"power",22,0.595454545454545,0.298372207194259,0.0636131683144207,22
14,66,2020-04-08 18:00:00,"sewer_and_water",22,0.5,0.328053421898092,0.0699412245515825,22
14,66,2020-04-08 18:00:00,"shake_intensity",7,0.0571428571428571,0.0786795792469443,0.029738085706659,22
15,66,2020-04-08 18:00:00,"buildings",69,0.498550724637681,0.324713789641417,0.039090946574695,69
15,66,2020-04-08 18:00:00,"medical",1,0.9,NA,NA,69
15,66,2020-04-08 18:00:00,"roads_and_bridges",69,0.523188405797101,0.313023644820226,0.0376836185176997,69
15,66,2020-04-08 18:00:00,"power",69,0.604347826086956,0.312689840035427,0.0376434331439176,69
15,66,2020-04-08 18:00:00,"sewer_and_water",69,0.520289855072464,0.309449088345595,0.037253292487098,69
15,66,2020-04-08 18:00:00,"shake_intensity",16,0.0375,0.05,0.0125,69
16,66,2020-04-08 18:00:00,"buildings",21,0.647619047619048,0.331087673613875,0.0722492536191626,21
16,66,2020-04-08 18:00:00,"medical",21,0.580952380952381,0.297689515467118,0.0649611780106094,21
16,66,2020-04-08 18:00:00,"roads_and_bridges",21,0.633333333333333,0.268948570052591,0.0586893895388634,21
16,66,2020-04-08 18:00:00,"power",21,0.633333333333333,0.285189995149432,0.0622335590579221,21
16,66,2020-04-08 18:00:00,"sewer_and_water",21,0.419047619047619,0.360026454054487,0.0785642132329156,21
16,66,2020-04-08 18:00:00,"shake_intensity",3,0.0333333333333333,0.0577350269189626,0.0333333333333333,21
17,66,2020-04-08 18:00:00,"buildings",6,0.533333333333333,0.294392028877595,0.120185042515466,6
17,66,2020-04-08 18:00:00,"medical",0,NA,NA,NA,6
17,66,2020-04-08 18:00:00,"roads_and_bridges",6,0.566666666666667,0.307679486912382,0.125609624542778,6
17,66,2020-04-08 18:00:00,"power",6,0.633333333333333,0.338624669312008,0.138242942355518,6
17,66,2020-04-08 18:00:00,"sewer_and_water",6,0.5,0.414728827066554,0.169312334656004,6
17,66,2020-04-08 18:00:00,"shake_intensity",3,0.133333333333333,0.0577350269189626,0.0333333333333333,6
18,66,2020-04-08 18:00:00,"buildings",26,0.615384615384615,0.304226636167588,0.0596637520912779,26
18,66,2020-04-08 18:00:00,"medical",1,0.8,NA,NA,26
18,66,2020-04-08 18:00:00,"roads_and_bridges",26,0.557692307692308,0.30616737503931,0.0600443622981124,26
18,66,2020-04-08 18:00:00,"power",26,0.561538461538462,0.329941719795388,0.0647068949071172,26
18,66,2020-04-08 18:00:00,"sewer_and_water",26,0.630769230769231,0.361960473830202,0.0709862892003651,26
18,66,2020-04-08 18:00:00,"shake_intensity",7,0.257142857142857,0.161834718742537,0.0611677741841197,26
19,66,2020-04-08 18:00:00,"buildings",18,0.572222222222222,0.359420375794066,0.0847161950068671,18
19,66,2020-04-08 18:00:00,"medical",1,0.6,NA,NA,18
19,66,2020-04-08 18:00:00,"roads_and_bridges",18,0.633333333333333,0.378852757367168,0.0892964512685153,18
19,66,2020-04-08 18:00:00,"power",18,0.611111111111111,0.286744175568088,0.0675862503366469,18
19,66,2020-04-08 18:00:00,"sewer_and_water",18,0.472222222222222,0.3426635385529,0.0807665705920445,18
19,66,2020-04-08 18:00:00,"shake_intensity",3,0.266666666666667,0.152752523165195,0.0881917103688197,18
1,72,2020-04-09,"buildings",19,0.594736842105263,0.350354874394086,0.0803769206242478,19
1,72,2020-04-09,"medical",19,0.547368421052632,0.374712365321918,0.0859649122807017,19
1,72,2020-04-09,"roads_and_bridges",19,0.426315789473684,0.297848032211727,0.068331024891756,19
1,72,2020-04-09,"power",19,0.473684210526316,0.284491955096484,0.0652669306587308,19
1,72,2020-04-09,"sewer_and_water",19,0.505263157894737,0.33077969205857,0.0758860658030953,19
1,72,2020-04-09,"shake_intensity",5,0.08,0.0447213595499958,0.02,19
2,72,2020-04-09,"buildings",54,0.62037037037037,0.325274705168572,0.0442642807720689,54
2,72,2020-04-09,"medical",2,0.45,0.636396103067893,0.45,54
2,72,2020-04-09,"roads_and_bridges",54,0.564814814814815,0.351899110438381,0.0478874034174077,54
2,72,2020-04-09,"power",54,0.485185185185185,0.338368676573075,0.0460461445858259,54
2,72,2020-04-09,"sewer_and_water",54,0.535185185185185,0.355101583875262,0.0483232048526953,54
2,72,2020-04-09,"shake_intensity",6,0.0666666666666667,0.0516397779494322,0.0210818510677892,54
3,72,2020-04-09,"buildings",4527,0.582195714601281,0.132621162135746,0.00197109511667126,4527
3,72,2020-04-09,"medical",4527,0.778617185774243,0.135199353293605,0.00200941373731416,4527
3,72,2020-04-09,"roads_and_bridges",4527,0.67802076430307,0.132386125328307,0.0019676018589142,4527
3,72,2020-04-09,"power",4527,0.864568146675503,0.128329911646977,0.00190731598258278,4527
3,72,2020-04-09,"sewer_and_water",4527,0.679324055666004,0.135488781130656,0.00201371538711917,4527
3,72,2020-04-09,"shake_intensity",4438,0.421451104100946,0.229676676884699,0.00344765060670352,4527
4,72,2020-04-09,"buildings",8,0.475,0.341216311785605,0.120638183957532,8
4,72,2020-04-09,"medical",0,NA,NA,NA,8
4,72,2020-04-09,"roads_and_bridges",8,0.5625,0.370086862390825,0.130845465012303,8
4,72,2020-04-09,"power",8,0.525,0.399106144134257,0.141105330465274,8
4,72,2020-04-09,"sewer_and_water",8,0.55,0.333809184158512,0.118019368870416,8
4,72,2020-04-09,"shake_intensity",0,NA,NA,NA,8
5,72,2020-04-09,"buildings",25,0.48,0.33291640592397,0.0665832811847939,25
5,72,2020-04-09,"medical",25,0.596,0.328481354113137,0.0656962708226274,25
5,72,2020-04-09,"roads_and_bridges",25,0.46,0.322748612183951,0.0645497224367903,25
5,72,2020-04-09,"power",25,0.64,0.308220700148449,0.0616441400296898,25
5,72,2020-04-09,"sewer_and_water",25,0.584,0.370450176586992,0.0740900353173983,25
5,72,2020-04-09,"shake_intensity",4,0.075,0.05,0.025,25
6,72,2020-04-09,"buildings",62,0.524193548387097,0.348620458693963,0.044274842528998,62
6,72,2020-04-09,"medical",62,0.609677419354839,0.370515669640258,0.0470555370998734,62
6,72,2020-04-09,"roads_and_bridges",62,0.498387096774194,0.341880976069144,0.0434189273797304,62
6,72,2020-04-09,"power",62,0.553225806451613,0.354233294403693,0.0449876733769648,62
6,72,2020-04-09,"sewer_and_water",62,0.501612903225806,0.34616964261778,0.0439635885760686,62
6,72,2020-04-09,"shake_intensity",10,0.07,0.0483045891539648,0.0152752523165195,62
9,72,2020-04-09,"buildings",51,0.513725490196078,0.323122025150337,0.0452461336528814,51
9,72,2020-04-09,"medical",51,0.535294117647059,0.337534311981324,0.0472642574743545,51
9,72,2020-04-09,"roads_and_bridges",51,0.601960784313725,0.319054977129918,0.0446766330185036,51
9,72,2020-04-09,"power",51,0.562745098039216,0.323704052686231,0.0453276338095683,51
9,72,2020-04-09,"sewer_and_water",51,0.537254901960784,0.325552321026114,0.0455864431441961,51
9,72,2020-04-09,"shake_intensity",10,0.05,0.052704627669473,0.0166666666666667,51
10,72,2020-04-09,"buildings",1381,0.689717595944967,0.0969610330456973,0.0026091580938944,1381
10,72,2020-04-09,"medical",28,0.5,0.327730693416725,0.0619352794131005,1381
10,72,2020-04-09,"roads_and_bridges",1381,0.602534395365677,0.0959360053014664,0.00258157526653255,1381
10,72,2020-04-09,"power",1381,0.883272990586532,0.110609661247412,0.00297643376768262,1381
10,72,2020-04-09,"sewer_and_water",1381,0.596669080376539,0.0910672540525705,0.00245056034920769,1381
10,72,2020-04-09,"shake_intensity",1348,0.18486646884273,0.0897545773799149,0.0024446216871652,1381
11,72,2020-04-09,"buildings",13,0.5,0.428174419288838,0.118754217199071,13
11,72,2020-04-09,"medical",13,0.730769230769231,0.265783794918023,0.0737151615972567,13
11,72,2020-04-09,"roads_and_bridges",13,0.692307692307692,0.256455124279533,0.0711278538804113,13
11,72,2020-04-09,"power",13,0.584615384615385,0.285324826137258,0.0791348685231332,13
11,72,2020-04-09,"sewer_and_water",13,0.553846153846154,0.296128870075695,0.0821313711694716,13
11,72,2020-04-09,"shake_intensity",2,0.05,0.0707106781186548,0.05,13
12,72,2020-04-09,"buildings",17,0.511764705882353,0.358612522336394,0.0869763122507132,17
12,72,2020-04-09,"medical",0,NA,NA,NA,17
12,72,2020-04-09,"roads_and_bridges",17,0.552941176470588,0.289649890080299,0.0702504171323305,17
12,72,2020-04-09,"power",17,0.588235294117647,0.282582627166764,0.0685363541043003,17
12,72,2020-04-09,"sewer_and_water",17,0.641176470588235,0.348315273009618,0.0844788624490887,17
12,72,2020-04-09,"shake_intensity",2,0.35,0.353553390593274,0.25,17
13,72,2020-04-09,"buildings",11,0.4,0.337638860322683,0.101801946757596,11
13,72,2020-04-09,"medical",0,NA,NA,NA,11
13,72,2020-04-09,"roads_and_bridges",11,0.581818181818182,0.354452202188622,0.106871360070441,11
13,72,2020-04-09,"power",11,0.636363636363636,0.206265495285699,0.0621913868235894,11
13,72,2020-04-09,"sewer_and_water",11,0.454545454545455,0.361562266735998,0.109015125192155,11
13,72,2020-04-09,"shake_intensity",2,0.05,0.0707106781186548,0.05,11
14,72,2020-04-09,"buildings",35,0.611428571428571,0.352112472481892,0.0595178708522097,35
14,72,2020-04-09,"medical",0,NA,NA,NA,35
14,72,2020-04-09,"roads_and_bridges",35,0.54,0.330952280192637,0.0559411455433823,35
14,72,2020-04-09,"power",35,0.511428571428571,0.33761397079699,0.0570671767749731,35
14,72,2020-04-09,"sewer_and_water",35,0.608571428571429,0.315642601847153,0.0533533375849401,35
14,72,2020-04-09,"shake_intensity",5,0.08,0.0447213595499958,0.02,35
15,72,2020-04-09,"buildings",54,0.446296296296296,0.315458912770587,0.0429285206167271,54
15,72,2020-04-09,"medical",0,NA,NA,NA,54
15,72,2020-04-09,"roads_and_bridges",54,0.518518518518518,0.357176598186532,0.04860557853445,54
15,72,2020-04-09,"power",54,0.509259259259259,0.339960329826944,0.046262741159127,54
15,72,2020-04-09,"sewer_and_water",54,0.540740740740741,0.314143650903873,0.0427495361471943,54
15,72,2020-04-09,"shake_intensity",7,0.0571428571428571,0.0534522483824849,0.0202030508910442,54
16,72,2020-04-09,"buildings",23,0.508695652173913,0.341005256528748,0.0711045112554743,23
16,72,2020-04-09,"medical",23,0.517391304347826,0.302492935925097,0.0630741372908259,23
16,72,2020-04-09,"roads_and_bridges",23,0.58695652173913,0.353301761087249,0.0736685096984404,23
16,72,2020-04-09,"power",23,0.573913043478261,0.33739293426932,0.0703512899961644,23
16,72,2020-04-09,"sewer_and_water",23,0.604347826086956,0.299208441892278,0.0623892729420987,23
16,72,2020-04-09,"shake_intensity",3,0.0333333333333333,0.0577350269189626,0.0333333333333333,23
17,72,2020-04-09,"buildings",17,0.552941176470588,0.353761302043524,0.0857997185047931,17
17,72,2020-04-09,"medical",1,0.4,NA,NA,17
17,72,2020-04-09,"roads_and_bridges",17,0.470588235294118,0.311778579047601,0.0756174125422497,17
17,72,2020-04-09,"power",17,0.535294117647059,0.346304014686858,0.0839910606546685,17
17,72,2020-04-09,"sewer_and_water",17,0.335294117647059,0.297785947600345,0.0722237009282863,17
